U,schwarzschild_scri_plus,sds_L20_cosmological_horizon,difference_L20,sds_L40_cosmological_horizon,difference_L40,sds_L80_cosmological_horizon,difference_L80,sds_L160_cosmological_horizon,difference_L160
179.87741127773907,0.0005753378133627964,-0.002127519006846075,-0.0027028568202088713,0.006264691298986944,0.005689353485624148,-0.004560162686028111,-0.0051355004993909065,0.0017576118015693934,0.001182273988206597
179.92741127773903,0.0005760696923841996,-0.002127389715364823,-0.0027034594077490226,0.006267296374587571,0.005691226682203372,-0.0045601419631619185,-0.005136211655546118,0.00175844426310452,0.0011823745707203203
179.97741127773898,0.0005767852044562703,-0.00212725854205764,-0.0027040437465139103,0.0062698704176610155,0.005693085213204745,-0.004560162158982155,-0.005136947363438425,0.0017592606159629739,0.0011824754115067036
180.02741127773893,0.0005774842644745183,-0.0021271254977615695,-0.002704609762236088,0.006272413234719156,0.005694928970244637,-0.0045602233735307736,-0.005137707638005292,0.0017600607660686078,0.0011825765015940895
180.0774112777389,0.0005781667898715015,-0.0021269905932606932,-0.002705157383132195,0.006274924637132065,0.005696757847260564,-0.004560325696744599,-0.0051384924866161,0.0017608446226360396,0.0011826778327645381
180.12741127773884,0.0005788327006202979,-0.0021268538392847152,-0.002705686539905013,0.0062774044411255,0.005698571740505202,-0.004560469208482167,-0.005139301909102464,0.0017616120981808223,0.0011827793975605243
180.1774112777388,0.0005794819192390654,-0.002126715246507778,-0.0027061971657468434,0.006279852467777106,0.00570037054853804,-0.004560653978555852,-0.005140135897794918,0.0017623631085261163,0.001182881189287051
180.22741127773875,0.0005801143707939117,-0.002126574825547125,-0.0027066891963410367,0.006282268543013233,0.005702154172219321,-0.004560880066764375,-0.005140994437558287,0.001763097572809293,0.0011829832020153813
180.2774112777387,0.0005807299829024477,-0.0021264325869618282,-0.002707162569864276,0.0062846524976056676,0.0057039225147032194,-0.004561147522926461,-0.005141877505828908,0.0017638154134892298,0.0011830854305867821
180.32741127773866,0.0005813286857362756,-0.0021262885412517783,-0.002707617226988054,0.0062870041671672285,0.005705675481430953,-0.0045614563869180585,-0.005142785072654334,0.0017645165563527764,0.0011831878706165008
180.37741127773862,0.0005819104120231185,-0.0021261426988563397,-0.002708053110879458,0.006289323392147921,0.005707412980124803,-0.00456180668871318,-0.0051437171007362986,0.001765200930519684,0.0011832905184965656
180.42741127773857,0.0005824750970482655,-0.0021259950701533487,-0.0027084701672016142,0.006291610017830272,0.005709134920782007,-0.004562198448423457,-0.005144673545471722,0.0017658684684462623,0.0011833933713979968
180.47741127773853,0.0005830226786566654,-0.0021258456654579885,-0.002708868344114654,0.00629386389432376,0.005710841215667095,-0.004562631676341559,-0.005145654354998225,0.0017665191059315429,0.0011834964272748774
180.52741127773848,0.0005835530972528508,-0.0021256944950217168,-0.0027092475922745676,0.0062960848765595545,0.005712531779306704,-0.004563106372988191,-0.005146659470241042,0.0017671527821203335,0.0011835996848674826
180.57741127773843,0.0005840662958025446,-0.0021255415690313154,-0.00270960786483386,0.006298272824285141,0.005714206528482596,-0.0045636225291561285,-0.0051476888249586735,0.0017677694395049817,0.001183703143702437
180.6274112777384,0.0005845622198318188,-0.002125386897607749,-0.0027099491174395677,0.006300427602058213,0.005715865382226394,-0.0045641801259615,-0.005148742345793319,0.0017683690239303107,0.001183806804098492
180.67741127773834,0.0005850408174272786,-0.0021252304908053483,-0.002710271308232627,0.006302549079240635,0.005717508261813356,-0.004564779134895459,-0.005149819952322738,0.0017689514845937962,0.0011839106671665176
180.7274112777383,0.0005855020392350092,-0.0021250723586108454,-0.0027105743978458547,0.006304637129992069,0.00571913509075706,-0.0045654195178764885,-0.005150921557111498,0.0017695167740478376,0.0011840147348128284
180.77741127773825,0.0005859458384600512,-0.0021249125109424785,-0.0027108583494025295,0.006306691633262362,0.005720745794802311,-0.004566101227305386,-0.005152047065765437,0.0017700648481997912,0.00118411900973974
180.8274112777382,0.0005863721708639786,-0.0021247509576492827,-0.0027111231285132614,0.006308712472785715,0.005722340301921737,-0.004566824206121161,-0.005153196376985139,0.0017705956663129718,0.0011842234954489933
180.87741127773816,0.0005867809947639119,-0.002124587708510046,-0.0027113687032739578,0.006310699537073046,0.005723918542309134,-0.004567588387860549,-0.005154369382624461,0.0017711091910066741,0.0011843281962427622
180.92741127773812,0.0005871722710294254,-0.0021244227732326463,-0.0027115950442620717,0.006312652719403512,0.005725480448374086,-0.004568393696717883,-0.0051555659677473085,0.001771605388253182,0.0011844331172237567
180.97741127773807,0.0005875459630802857,-0.002124256161453342,-0.002711802124533628,0.00631457191781767,0.005727025954737384,-0.004569240047607764,-0.005156786010688049,0.001772084227379836,0.0011845382642995503
181.02741127773803,0.0005879020368829541,-0.0021240878827359436,-0.0027119899196188977,0.006316457035108638,0.005728554998225685,-0.00457012734622808,-0.005158029383111034,0.0017725456810642128,0.0011846436441812587
181.07741127773798,0.0005882404609477847,-0.002123917946571322,-0.0027121584075191067,0.0063183079788138715,0.005730067517866087,-0.004571055489125574,-0.005159295950073359,0.0017729897253321821,0.0011847492643843973
181.12741127773793,0.0005885612063243847,-0.002123746362376649,-0.0027123075687010335,0.0063201246612069216,0.0057315634548825364,-0.0045720243637639565,-0.005160585570088342,0.001773416339555737,0.0011848551332313522
181.1774112777379,0.0005888642465977376,-0.002123573139494786,-0.0027124373860925237,0.006321906999288084,0.0057330427526903465,-0.004573033848589561,-0.005161898095187299,0.0017738255064495534,0.0011849612598518158
181.22741127773784,0.0005891495578834811,-0.0021233982871937114,-0.0027125478450771923,0.00632365491477569,0.0057345053568922085,-0.00457408381310614,-0.0051632333709896215,0.0017742172120650385,0.0011850676541815574
181.2774112777378,0.0005894171188230637,-0.0021232218146660705,-0.002712638933489134,0.006325368334096521,0.0057359512152734575,-0.004575174117942685,-0.005164591236765748,0.0017745914457869966,0.001185174326963933
181.32741127773775,0.000589666910578205,-0.0021230437310286827,-0.0027127106416068875,0.006327047188376324,0.005737380277798119,-0.00457630461492826,-0.005165971525506465,0.0017749482003274236,0.0011852812897492186
181.3774112777377,0.000589898916825184,-0.0021228640453220026,-0.0027127629621471866,0.006328691413429717,0.005738792496604533,-0.004577475147166419,-0.005167374063991603,0.001775287471721327,0.0011853885548961433
181.42741127773766,0.0005901131237490251,-0.0021226827665097097,-0.002712795890258735,0.00633030094975041,0.005740187826001384,-0.004578685549112631,-0.005168798672861656,0.001775609259318086,0.0011854961355690608
181.47741127773762,0.0005903095200364169,-0.002122499903478413,-0.00271280942351483,0.006331875742500876,0.005741566222464458,-0.0045799356466501235,-0.00517024516668654,0.0017759135657764266,0.0011856040457400097
181.52741127773757,0.0005904880968693647,-0.0021223154650371365,-0.002712803561906501,0.006333415741501492,0.005742927644632127,-0.0045812252571710965,-0.0051717133540404615,0.001776200397054921,0.0011857123001855563
181.57741127773753,0.0005906488479181671,-0.002122129459917169,-0.002712778307835336,0.0063349209012202555,0.005744272053302088,-0.004582554189653833,-0.0051732030375720005,0.0017764697624072054,0.0011858209144890383
181.62741127773748,0.0005907917693334834,-0.002121941896771694,-0.0027127336661051773,0.006336391180761304,0.00574559941142782,-0.004583922244747539,-0.005174714014081022,0.0017767216743698564,0.001185929905036373
181.67741127773743,0.0005909168597386283,-0.0021217527841754925,-0.002712669643914121,0.006337826543854251,0.005746909684115623,-0.004585329214854231,-0.005176246074592859,0.001776956148755967,0.0011860392890173388
181.7274112777374,0.000591024120221556,-0.002121562130624863,-0.002712586250846419,0.006339226958842311,0.005748202838620755,-0.00458677488421329,-0.005177799004434846,0.0017771732046428527,0.0011861490844212968
181.77741127773734,0.0005911135543261533,-0.0021213699445373274,-0.002712483498863481,0.006340592398670374,0.005749478844344221,-0.004588259028985615,-0.0051793725833117685,0.001777372864365974,0.0011862593100398205
181.8274112777373,0.0005911851680435336,-0.0021211762342514618,-0.0027123614022949954,0.0063419228408738895,0.005750737672830356,-0.004589781417342014,-0.005180966585385547,0.0017775551535040644,0.001186369985460531
181.87741127773725,0.0005912389698026293,-0.002120981008026904,-0.002712219977829533,0.006343218267566309,0.005751979297763679,-0.004591341809550363,-0.005182580779352993,0.0017777201008704433,0.001186481131067814
181.9274112777372,0.0005912749704609339,-0.0021207842740441386,-0.0027120592445050726,0.006344478665426469,0.005753203694965535,-0.004592939958064358,-0.005184214928525292,0.0017778677385003828,0.001186592768039449
181.97741127773716,0.0005912931832945047,-0.0021205860404046005,-0.002711879223699105,0.0063457040256860815,0.005754410842391576,-0.004594575607614168,-0.005185868790908673,0.0017779981016386565,0.0011867049183441518
182.02741127773712,0.0005912936239879705,-0.002120386315130566,-0.0027116799391185362,0.006346894344117546,0.005755600720129575,-0.004596248495297697,-0.005187542119285667,0.0017781112287280115,0.0011868176047400412
182.07741127773707,0.0005912763106236708,-0.00212018510616521,-0.002711461416788881,0.0063480496210204925,0.005756773310396822,-0.004597958350671434,-0.005189234661295105,0.001778207161394565,0.0011869308507708942
182.12741127773702,0.0005912412636716898,-0.0021199824213726883,-0.002711223685044378,0.006349169861208009,0.00575792859753632,-0.004599704895845879,-0.0051909461595175685,0.0017782859444341755,0.0011870446807624858
182.17741127773698,0.0005911885059778566,-0.0021197782685380266,-0.0027109667745158833,0.006350255073993727,0.005759066568015871,-0.0046014878455785235,-0.00519267635155638,0.0017783476257989207,0.0011871591198210642
182.22741127773693,0.0005911180627531197,-0.00211957265536745,-0.00271069071812057,0.006351305273178443,0.005760187210425324,-0.00460330690736892,-0.0051944249701220396,0.0017783922565817569,0.001187274193828637
182.2774112777369,0.000591029961561362,-0.002119365589488503,-0.002710395551049865,0.006352320477035425,0.005761290515474063,-0.0046051617815542996,-0.005196191743115661,0.001778419891002146,0.001187389929440784
182.32741127773684,0.0005909242323080187,-0.0021191570784501227,-0.0027100813107581415,0.006353300708295894,0.0057623764759878755,-0.004607052161408012,-0.005197976393716031,0.0017784305863880706,0.0011875063540800518
182.3774112777368,0.0005908009072271762,-0.0021189471297229797,-0.002709748036950156,0.006354245994135594,0.005763445086908418,-0.0046089777332374154,-0.0051997786404645915,0.0017784244031623217,0.0011876234959351454
182.42741127773675,0.0005906600208693039,-0.0021187357506995603,-0.002709395771568864,0.006355156366160092,0.005764496345290788,-0.004610938176480538,-0.005201598197349841,0.0017784014048231767,0.0011877413839538728
182.4774112777367,0.0005905016100890475,-0.002118522948694597,-0.0027090245587836448,0.0063560318603889405,0.005765530250299893,-0.004612933163807949,-0.005203434773896996,0.001778361657928625,0.0011878600478395776
182.52741127773666,0.000590325714031366,-0.002118308730945317,-0.002708634444976683,0.006356872517240812,0.005766546803209446,-0.004614962361222229,-0.005205288075253595,0.0017783052320798525,0.0011879795180484865
182.57741127773662,0.0005901323741181208,-0.002118093104611712,-0.0027082254787298326,0.006357678381518648,0.0057675460074005265,-0.004617025428159419,-0.00520715780227754,0.0017782321999005,0.0011880998257823793
182.62741127773657,0.0005899216340352316,-0.0021178760767768937,-0.0027077977108121254,0.006358449502393719,0.005768527868358487,-0.004619122017589417,-0.005209043651624648,0.0017781426370182122,0.0011882210029829806
182.67741127773652,0.0005896935397184291,-0.002117657654447491,-0.0027073511941659205,0.006359185933389539,0.00576949239367111,-0.0046212517761199095,-0.005210945315838339,0.0017780366220469998,0.0011883430823285707
182.72741127773648,0.0005894481393388478,-0.002117437844554091,-0.0027068859838929385,0.0063598877323656836,0.005770439593026836,-0.004623414344099017,-0.005212862483437865,0.0017779142365659756,0.0011884660972271278
182.77741127773643,0.0005891854832889551,-0.002117216653951761,-0.0027064021372407163,0.006360554961501474,0.005771369478212519,-0.004625609355719748,-0.005214794839008703,0.0017777755651006682,0.001188590081811713
182.8274112777364,0.0005889056241681076,-0.0021169940894203345,-0.002705899713588442,0.006361187687279533,0.005772282063111425,-0.004627836439123871,-0.005216742063291978,0.001777620695100642,0.0011887150709325343
182.87741127773634,0.0005886086167671425,-0.002116770157665072,-0.0027053787744322146,0.006361785980468754,0.005773177363701611,-0.0046300952165054836,-0.005218703833272626,0.001777449716919447,0.0011888411001523044
182.9274112777363,0.0005882945180535496,-0.0021165448653169996,-0.0027048393833705494,0.006362349916106984,0.005774055398053435,-0.004632385304218968,-0.005220679822272517,0.0017772627237938542,0.0011889682057403047
182.97741127773625,0.0005879633871561561,-0.002116318218933577,-0.002704281606089733,0.006362879573483918,0.005774916186327761,-0.004634706312884625,-0.0052226697000407815,0.001777059811819877,0.001189096424663721
183.0274112777362,0.0005876152853498361,-0.002116090224999192,-0.0027037055103490285,0.006363375036122622,0.005775759750772786,-0.0046370578474956466,-0.005224673132845483,0.0017768410799317224,0.0011892257945818863
183.07741127773616,0.0005872502760391359,-0.0021158608899258303,-0.002703111165964966,0.006363836391762047,0.005776586115722911,-0.004639439507522822,-0.005226689783561958,0.0017766066298777689,0.001189356353838633
183.12741127773612,0.0005868684247424539,-0.002115630220053671,-0.0027024986447961247,0.006364263732339202,0.005777395307596748,-0.004641850887024569,-0.0052287193117670225,0.0017763565661984377,0.001189488141455984
183.17741127773607,0.0005864697990760693,-0.002115398221651602,-0.0027018680207276714,0.006364657153969695,0.0057781873548936255,-0.004644291574754383,-0.005230761373830452,0.0017760909962009892,0.00118962119712492
