tau,u_rho_0_r_2.0914885,u_rho_0.25_r_3.765829,u_rho_0.5_r_5.4401696,u_rho_0.75_r_7.1145101,u_rho_1_r_8.7888507
8.039999999999917,0.00030142143907693764,-0.014628594581410498,-0.38220765951333335,-0.2338326690574454,-0.1707626454270532
8.079999999999917,0.00033108292495423464,-0.031044938330822766,-0.38069111700646535,-0.23208743495174428,-0.1689192956094025
8.119999999999916,0.0003634272601101274,-0.04740266468743233,-0.37913362474462425,-0.23031208786720253,-0.16705082230097534
8.159999999999915,0.0003986723035657308,-0.06368767201510195,-0.37753526116439307,-0.2285067592002579,-0.16515738623803605
8.199999999999914,0.0004370511413975403,-0.07988615281669988,-0.37589610985932115,-0.2266715845693817,-0.16323915168239597
8.239999999999913,0.00047881291944250337,-0.09598461120315593,-0.3742162596418802,-0.22480670383346696,-0.1612962864343833
8.279999999999912,0.0005242237005887856,-0.11196987926437454,-0.37249580460303683,-0.22291226110970452,-0.15932896184536027
8.319999999999911,0.00057356734540151,-0.12782913232710025,-0.37073484416951596,-0.2209884047909345,-0.15733735282977468
8.35999999999991,0.0006271464145840289,-0.14354990308883958,-0.36893348315882535,-0.21903528756246513,-0.15532163787673664
8.39999999999991,0.0006852830915123204,-0.15912009462083873,-0.3670918318321057,-0.21705306641833888,-0.15328199906111062
8.439999999999909,0.000748320122818738,-0.17452799223695248,-0.3652100059448686,-0.21504190267704554,-0.1512186220541151
8.479999999999908,0.0008166217747058863,-0.1897622742289261,-0.3632881267956822,-0.2130019619966617,-0.1491316961334152
8.519999999999907,0.0008905748023700089,-0.2048120214722061,-0.36132632127285336,-0.21093341438940733,-0.14702141419270073
8.559999999999906,0.0009705894295957557,-0.21966672590984324,-0.35932472189916453,-0.20883643423560916,-0.14488797275074006
8.599999999999905,0.001057100335252914,-0.23431629792535869,-0.35728346687470625,-0.20671120029705714,-0.14273157195989938
8.639999999999905,0.0011505676430855066,-0.24875107261860177,-0.35520270011785365,-0.20455789572974234,-0.14055241561411436
8.679999999999904,0.0012514779108169227,-0.2629618150016264,-0.35308257130442744,-0.20237670809596414,-0.13835071115630962
8.719999999999903,0.001360345114237979,-0.27693972413444673,-0.35092323590507757,-0.20016782937579664,-0.136126669685249
8.759999999999902,0.0014777116215575065,-0.29067643622319095,-0.34872485522092544,-0.19793145597789874,-0.13388050596181233
8.799999999999901,0.0016041491529187185,-0.3041640267056588,-0.34648759641749666,-0.19566778874965812,-0.1316124384146841
8.8399999999999,0.001740259719577697,-0.3173950113516001,-0.34421163255697745,-0.1933770329866586,-0.12932268914544587
8.8799999999999,0.001886676536852816,-0.330362346407144,-0.34189714262882115,-0.1910593984414536,-0.12701148393306116
8.919999999999899,0.002044064904547921,-0.3430594278147584,-0.33954431157872955,-0.188715099331639,-0.12467905223774405
8.959999999999898,0.002213123048148455,-0.35548008954186955,-0.33715333033603634,-0.18634435434721008,-0.12232562720419816
8.999999999999897,0.0023945829136859803,-0.36761860105284494,-0.33472439583951136,-0.183947386657192,-0.11995144566421825
9.039999999999896,0.002589210908773766,-0.37946966396042314,-0.33225771106160507,-0.1815244239155309,-0.11755674813864651
9.079999999999895,0.0027978085819177698,-0.39102840789388815,-0.3297534850311544,-0.17907569826623282,-0.11514177883866356
